,PERMIT NUMBER,DOING BUSINESS AS NAME,ISSUED DATE,EXPIRATION DATE,ADDRESS,CITY,STATE,ZIP CODE,LATITUDE,LONGITUDE,LOCATION
1040,1146728,ROSDED RESTAURANT,09/17/2020,05/31/2021,2308 W LELAND AVE,CHICAGO,,60625.0,41.966824434,-87.687892838,"(41.96682443406701, -87.68789283801166)"
1041,1146741,BEAUMONT,09/22/2020,05/31/2021,2020 N HALSTED ST,CHICAGO,,60614.0,41.918830589,-87.64868108700001,"(41.91883058862089, -87.64868108652085)"
1042,1146776,YUGEN,09/21/2020,05/31/2021,652-654 W RANDOLPH ST,CHICAGO,,60661.0,41.884530672,-87.64477538,"(41.8845306716627, -87.64477537981946)"
1043,1146779,"CHICK-FIL-A, INC.",11/10/2020,05/31/2021,177 N STATE ST,CHICAGO,,60601.0,41.885277957,-87.627782875,"(41.88527795660976, -87.62778287517119)"
1044,1146809,MABLE'S TABLE,09/25/2020,05/31/2021,1653-1655 W CORTLAND ST,CHICAGO,IL,60622.0,41.915969409,-87.66995938,"(41.91596940930692, -87.66995937984925)"
1045,1146813,SHE-NANNIGAN'S HOUSE OF BEERS,09/28/2020,05/31/2021,16 W DIVISION ST,CHICAGO,,60610.0,41.904040349,-87.62933545899999,"(41.9040403492842, -87.62933545937574)"
1046,1146816,FRANCES' DELI & BRUNCHERY,10/29/2020,05/31/2021,2552-54 N CLARK ST,CHICAGO,,60614.0,41.929090925,-87.642717285,"(41.92909092538381, -87.6427172851986)"
1047,1146865,NEW ORLEANS SEAFOOD INC,10/21/2020,05/31/2021,1046 1/2 W ARGYLE ST,CHICAGO,,60640.0,41.973396509000004,-87.65679874899999,"(41.97339650923979, -87.65679874855937)"
1048,1146897,CARMELO'S TACO PLACE,10/08/2020,05/31/2021,2746 W 59TH ST,CHICAGO,,60629.0,41.78652777,-87.69303014799999,"(41.78652776994852, -87.69303014768134)"
1049,1146942,BELLA LUNA CAFE,10/14/2020,05/31/2021,731 N DEARBORN ST,CHICAGO,,60654.0,41.895773515,-87.629610541,"(41.89577351496085, -87.62961054088532)"
1050,1146974,BIEN ME SABE VENEZUELAN CAFE & RESTAURANT,11/25/2020,05/31/2021,1637 W MONTROSE AVE,CHICAGO,IL,60613.0,41.961461420999996,-87.67075699899999,"(41.96146142077134, -87.67075699851459)"
1051,1146982,The Dog House Grill,10/26/2020,05/31/2021,1534 N WELLS ST,CHICAGO,IL,60610.0,41.910184428,-87.634826983,"(41.91018442836669, -87.63482698262082)"
1052,1146983,CLOVER SPORTS BAR,10/26/2020,05/31/2021,722-724 W GRAND AVE,CHICAGO,,60654.0,41.891305558,-87.646806628,"(41.89130555785565, -87.64680662847142)"
1053,1146992,BOURBON ON DIVISION,11/04/2020,05/31/2021,2050 W DIVISION ST,CHICAGO,,60622.0,41.903263621,-87.67927827,"(41.9032636208865, -87.67927826952335)"
1054,1147061,RAW,11/03/2020,05/31/2021,51 W HURON ST,CHICAGO,,60654.0,41.894739582,-87.630044857,"(41.89473958224071, -87.63004485681644)"
1055,1147068,Edie's All Day Cafe Bar,10/28/2020,05/31/2021,675 N WELLS ST,CHICAGO,,60654.0,41.894609759,-87.634000823,"(41.8946097585502, -87.63400082325285)"
1056,1147069,Uproar Food & Beverage,10/28/2020,05/31/2021,1252 N WELLS ST,CHICAGO,,60610.0,41.905433008,-87.634680857,"(41.905433007908826, -87.63468085706485)"
1057,1147081,Two Hearted Queen,11/02/2020,05/31/2021,3500 N HALSTED ST,CHICAGO,,60657.0,41.945503653,-87.649578514,"(41.94550365331064, -87.64957851411022)"
1058,1147082,TWO HEARTED QUEEN,11/02/2020,05/31/2021,1201 W ROSCOE ST,CHICAGO,IL,60657.0,41.943381838,-87.659190636,"(41.94338183750669, -87.6591906356085)"
1059,1147131,GOOSE ISLAND BEER CO.,11/03/2020,05/31/2021,1800 N CLYBOURN AVE,CHICAGO,,60614.0,41.913683804,-87.65359204200001,"(41.91368380435663, -87.65359204234194)"
1060,1147197,INDIA HOUSE,12/03/2020,05/31/2021,59 W GRAND AVE,CHICAGO,,60654.0,41.891527574,-87.63034188,"(41.891527574142366, -87.63034188036501)"
1061,1147198,SUSHI-SAN,11/09/2020,05/31/2021,63 W GRAND AVE,CHICAGO,,60654.0,41.891524624,-87.630518825,"(41.89152462421973, -87.6305188254299)"
1062,1147199,CITY WINERY CHICAGO,11/05/2020,05/31/2021,1200-1212 W RANDOLPH ST,CHICAGO,,60607.0,41.884351914,-87.65678758799999,"(41.884351914473434, -87.656787588102)"
1063,1147210,"MANNYS COFFEE SHOP, INC.",11/05/2020,05/31/2021,1131-1141 S JEFFERSON ST,CHICAGO,,60607.0,41.868015128,-87.64207038200001,"(41.868015128224584, -87.64207038233704)"
1064,1147256,ANGELINA RISTORANTE,11/16/2020,05/31/2021,3561 N BROADWAY,CHICAGO,IL,60657.0,41.947205495,-87.647026647,"(41.94720549468551, -87.64702664696026)"
1065,1147258,REBEL AND RYE TAVERN,11/12/2020,05/31/2021,726 W GRAND AVE,CHICAGO,,60654.0,41.891301563,-87.646970293,"(41.891301562840724, -87.64697029253391)"
1066,1147402,KIZAMI,11/27/2020,05/31/2021,2235 N LINCOLN AVE,CHICAGO,,60614.0,41.92277357,-87.64481200799999,"(41.92277356966267, -87.64481200778627)"
1067,1147983,PELAGO,03/17/2021,05/31/2021,201 E DELAWARE PL,CHICAGO,IL,60611.0,41.899135255,-87.621785262,"(41.899135254700184, -87.62178526239309)"
1068,1144510,One Off At Home,07/13/2020,05/31/2021,619 W RANDOLPH ST,CHICAGO,IL,60661.0,41.884320409000004,-87.64360140000001,"(41.884320409140116, -87.64360139964732)"
1069,1144851,L & M FINE FOODS,04/09/2021,05/31/2021,4361-4365 N LINCOLN AVE,CHICAGO,,60618.0,41.961270362,-87.68358899799999,"(41.96127036208352, -87.68358899797359)"
1070,1145034,Good Funk/Beatnik On The River,04/13/2021,05/31/2021,180 N WACKER DR,CHICAGO,IL,60606.0,41.885243233000004,-87.637164794,"(41.8852432326908, -87.63716479430107)"
1071,1147865,FREEHAND CHICAGO / CAFE INTEGRAL / BROKEN SHAKER,02/16/2021,02/28/2022,17-19 E OHIO ST,CHICAGO,,60611.0,41.892372493,-87.627329444,"(41.89237249265396, -87.62732944447171)"
1072,1148008,QUALITY CRAB & OYSTER BAH,03/04/2021,02/28/2022,1962 N HALSTED ST,CHICAGO,,60614.0,41.917751861,-87.64863789200001,"(41.91775186077485, -87.64863789225483)"
1073,1147980,TAQUERIA MARAVATIO INC,03/05/2021,02/28/2022,2618-2620 W 59TH ST,CHICAGO,,60629.0,41.786582933000005,-87.689605466,"(41.786582933069056, -87.68960546577378)"
1074,1148019,"Raising Cane's Restaurants, LLC",03/09/2021,02/28/2022,3700 N CLARK ST,CHICAGO,,60613.0,41.949010883,-87.658142875,"(41.949010883298726, -87.65814287476813)"
1075,1148104,BITTER POPS,03/12/2021,02/28/2022,3357-3361 N LINCOLN AVE,CHICAGO,,60657.0,41.943033759,-87.670842283,"(41.9430337588967, -87.67084228253808)"
1076,1147864,MOTHER HUBBARDS,03/12/2021,02/28/2022,5 W HUBBARD ST,CHICAGO,,60654.0,41.889951602,-87.628228798,"(41.889951601607, -87.6282287976515)"
1077,1147734,Brick and Cake,03/12/2021,02/28/2022,2009 W ROSCOE ST,CHICAGO,,60618.0,41.943103122,-87.678844876,"(41.94310312232913, -87.67884487587257)"
1078,1148136,DAVILA'S MEXICAN RESTAURANT INC,03/19/2021,02/28/2022,1924 W IRVING PARK RD,CHICAGO,,60613.0,41.954284755,-87.67735575100001,"(41.95428475504034, -87.6773557509826)"
1079,1148220,LA MICHOACANA FRUTILETA #2,03/25/2021,02/28/2022,4058 W ARMITAGE AVE,CHICAGO,,60639.0,41.917245482,-87.728941686,"(41.91724548227196, -87.72894168564135)"
1080,1148224,SPACCANAPOLI,03/26/2021,02/28/2022,1769 W SUNNYSIDE AVE,CHICAGO,IL,60640.0,41.963245267,-87.67361418799999,"(41.963245266688084, -87.67361418778216)"
1081,1148257,STEINGOLD'S OF CHICAGO,03/31/2021,02/28/2022,3737 N SOUTHPORT AVE,CHICAGO,,60613.0,41.949966595,-87.663950075,"(41.94996659511004, -87.66395007499032)"
1082,1148279,JULIUS MEINL,03/31/2021,02/28/2022,3601 N SOUTHPORT AVE,CHICAGO,,60613.0,41.947161157,-87.66387070200001,"(41.947161157127624, -87.66387070218636)"
1083,1148259,RealGood Stuff Co,03/31/2021,02/28/2022,2275 N LINCOLN AVE,CHICAGO,,60614.0,41.92361621,-87.64599112200001,"(41.92361620972698, -87.64599112233753)"
1084,1148264,PIZZA BOY,03/31/2021,02/28/2022,6694 N NORTHWEST HWY,CHICAGO,,60631.0,42.002581433,-87.816070361,"(42.00258143308993, -87.81607036079886)"
1085,1148271,LA SCAROLA,03/31/2021,02/28/2022,721 W GRAND AVE,CHICAGO,,60654.0,41.891083211,-87.64691989399999,"(41.89108321085335, -87.64691989418303)"
1086,1148278,JULIUS-MEINL,03/31/2021,02/28/2022,1918 W MONTROSE AVE,CHICAGO,,60613.0,41.961592419,-87.67683111,"(41.96159241920592, -87.67683111023659)"
1087,1148333,LITTLE WOK,04/07/2021,02/28/2022,3144 N BROADWAY,CHICAGO,IL,60657.0,41.939051666,-87.644512659,"(41.93905166551547, -87.64451265947989)"
1088,1148299,High Dive / Dante's Tavern,04/07/2021,02/28/2022,1936-1938 W CHICAGO AVE,CHICAGO,,60622.0,41.896037928,-87.67606494,"(41.89603792760617, -87.67606493977472)"
1089,1148291,BUSY BURGER,04/07/2021,02/28/2022,1120 W TAYLOR ST,CHICAGO,,60607.0,41.869550501999996,-87.655204917,"(41.86955050162806, -87.65520491655957)"
1090,1148345,FRANKLIN ROOM,04/09/2021,02/28/2022,675 N FRANKLIN ST,CHICAGO,,60654.0,41.894589025,-87.635506367,"(41.89458902484601, -87.6355063665198)"
1091,1148368,Kraken Sushi & Beyond,04/13/2021,02/28/2022,4022 N WESTERN AVE,CHICAGO,,60618.0,41.95475904,-87.688634766,"(41.954759040059784, -87.68863476569152)"
1092,1148330,AVEC II,04/13/2021,02/28/2022,141 W ERIE ST,CHICAGO,,60654.0,41.893900256,-87.632731687,"(41.8939002561912, -87.63273168715278)"
1093,1148380,FONS EMPANADAS,04/13/2021,02/28/2022,2566 N CLARK ST,CHICAGO,,60614.0,41.929403330999996,-87.642898581,"(41.92940333097776, -87.64289858143232)"
1094,1148367,GRACIE O'MALLEY'S EDGEWATER,04/14/2021,02/28/2022,6334 N CLARK ST,CHICAGO,,60660.0,41.997373464,-87.67054892899999,"(41.99737346350938, -87.67054892898828)"
