permit_number,business_name,issued_date,expiration_date,address,latitude,longitude
1118412,HAVANA GRILL,2015-04-20T00:00:00.000,2015-12-01T00:00:00.000,412 N CLARK ST,41.889687277,-87.63121909799999
1118411,MCFADDEN'S,2015-05-12T00:00:00.000,2015-12-01T00:00:00.000,1206 N STATE PKWY,41.904147456,-87.62882996299999
1118410,SLURPING TURTLE RESTAURANT,2015-04-17T00:00:00.000,2015-12-01T00:00:00.000,116 W HUBBARD ST,41.890121375999996,-87.63186016700001
1118409,LA STRADA CAFE,2015-04-29T00:00:00.000,2015-12-01T00:00:00.000,2023 N CALIFORNIA AVE,41.918216514,-87.69707480299999
1118408,CHICKEN WORKS AND SALAD CO.,2015-05-12T00:00:00.000,2015-12-01T00:00:00.000,3658 W IRVING PARK RD,41.953858137,-87.71999798700001
1118406,CAFE COLAO,2015-06-04T00:00:00.000,2015-12-01T00:00:00.000,2638 W DIVISION ST,41.903064338,-87.69352967
1118405,DEL SEOUL,2015-06-02T00:00:00.000,2015-12-01T00:00:00.000,2568-2570 N CLARK ST,41.929447959,-87.64292489
1118404,PETE'S PIZZA & BAKEHOUSE,2015-05-01T00:00:00.000,2015-12-01T00:00:00.000,1100 W GRANVILLE AVE,41.994685200999996,-87.658398132
1118403,THALIA SPICE ASIAN FUSION BISTRO,2015-05-01T00:00:00.000,2015-12-01T00:00:00.000,833 W CHICAGO AVE,41.89626551,-87.648961925
1118402,EPPLES RESTAURANT,2015-05-04T00:00:00.000,2015-12-01T00:00:00.000,554 W ROOSEVELT RD,41.867341496,-87.641414141
1118395,WISHBONE RESTAURANT,2015-05-08T00:00:00.000,2015-12-01T00:00:00.000,3300 N LINCOLN AVE,41.94154269,-87.670124433
1118393,LAS TABLAS ON LINCOLN,2015-06-02T00:00:00.000,2015-12-01T00:00:00.000,2942-44 N LINCOLN AVE,41.935230472,-87.662661916
1118392,THE SHAMROCK CLUB,2015-05-06T00:00:00.000,2015-12-01T00:00:00.000,210 W KINZIE ST,41.889270361,-87.63450598600001
1118391,BUDDY GUY'S LEGENDS,2015-04-24T00:00:00.000,2015-12-01T00:00:00.000,700 S WABASH AVE,41.873059616999996,-87.62611158799999
1118390,DEAD LAWYER'S PUB,2015-07-31T00:00:00.000,2015-12-01T00:00:00.000,186 N WELLS ST,41.885453884,-87.634069001
1118389,PANDA EXPRESS #2012,2015-04-27T00:00:00.000,2015-12-01T00:00:00.000,515 S STATE ST,41.875347539,-87.62747294799999
1118388,PANDA EXPRESS #299,2015-04-27T00:00:00.000,2015-12-01T00:00:00.000,77 E ADAMS ST,41.879436243,-87.624854359
1118387,"PANDA EXPRESS, INC #1102",2015-04-27T00:00:00.000,2015-12-01T00:00:00.000,29 E MADISON ST,41.88196533,-87.626793222
1118386,DYLAN'S TAVERN & GRILL,2015-05-21T00:00:00.000,2015-12-01T00:00:00.000,118 S CLINTON ST,41.879957071,-87.641280004
1118385,VINYL SOCIAL FOOD & DRINK,2015-05-18T00:00:00.000,2015-12-01T00:00:00.000,121 W HUBBARD ST,41.889900231999995,-87.632032476
1118384,LA SIRENA CLANDESTINA,2015-06-17T00:00:00.000,2015-12-01T00:00:00.000,954 W FULTON MARKET,41.886851116,-87.6520301
1118383,LAVAZZA,2015-05-26T00:00:00.000,2015-12-01T00:00:00.000,27 W WASHINGTON ST,41.883107941,-87.628911765
1118382,Pizzeria ORD,2015-05-15T00:00:00.000,2015-12-01T00:00:00.000,1607 W MONTROSE AVE,41.961477015,-87.66957103
1118381,ShiAwase,2015-05-28T00:00:00.000,2015-12-01T00:00:00.000,3422 N BROADWAY,41.943796776,-87.64526607399999
1118380,MOJO BAR AND GRILL,2015-04-24T00:00:00.000,2015-12-01T00:00:00.000,2958 W IRVING PARK RD,41.954059996999995,-87.70306843
1118379,BARI,2015-06-18T00:00:00.000,2015-12-01T00:00:00.000,1120 W GRAND AVE,41.891210121,-87.655560241
1118378,BELLWETHER MEETING HOUSE & EATERY,2015-05-26T00:00:00.000,2015-12-01T00:00:00.000,302 E ILLINOIS ST,41.89111636,-87.62006595700001
1118376,EJ SUSHI,2015-05-29T00:00:00.000,2015-12-01T00:00:00.000,1406 W GRAND AVE,41.891134355,-87.662591452
1118375,ROWIE'S BAKERY,2015-05-27T00:00:00.000,2015-12-01T00:00:00.000,5664 N LINCOLN AVE,41.984316547,-87.69737683299999
1118374,SUBWAY,2015-05-07T00:00:00.000,2015-12-01T00:00:00.000,511 N MCCLURG CT,41.891451415,-87.617534555
1118373,THE CROCODILE,2015-04-24T00:00:00.000,2015-12-01T00:00:00.000,1540 N MILWAUKEE AVE,41.909420030999996,-87.676195083
1118372,SUPAROSSA,2015-05-01T00:00:00.000,2015-12-01T00:00:00.000,4250 N CENTRAL AVE,41.958373846,-87.76732076200001
1118371,FRANCESCA'S CAFE,2015-06-17T00:00:00.000,2015-12-01T00:00:00.000,852 N DAMEN AVE,41.897497008,-87.67724470799999
1118370,BROWNTROUT,2015-06-23T00:00:00.000,2015-12-01T00:00:00.000,4111 N LINCOLN AVE,41.956349892,-87.680129135
1118368,DOLCE CASA CAFE,2015-05-06T00:00:00.000,2015-12-01T00:00:00.000,4947 N DAMEN AVE,41.971969427,-87.679136136
1118366,SOUTH COAST,2015-05-13T00:00:00.000,2015-12-01T00:00:00.000,1700 S MICHIGAN AVE,41.8589963,-87.62410567
1118365,Johnny's Beef & Gyros,2015-05-06T00:00:00.000,2015-12-01T00:00:00.000,2300 N LINCOLN AVE,41.923624466,-87.64642729
1118363,KANELA BREAKFAST CLUB,2015-04-27T00:00:00.000,2015-12-01T00:00:00.000,1552 N WELLS ST,41.910676091,-87.63484273700001
1118362,PACIUGO OF BROADWAY,2015-05-28T00:00:00.000,2015-12-01T00:00:00.000,3241 N BROADWAY,41.941234271,-87.64428992200001
1118361,JIMMY JOHN'S GOURMET SUBS,2015-06-30T00:00:00.000,2015-12-01T00:00:00.000,1148 W WILSON AVE,41.965479897,-87.65950777
1118358,SHAMAN BY CHILAM BALAM,2015-04-28T00:00:00.000,2015-12-01T00:00:00.000,1438 W CHICAGO AVE,41.896234357,-87.664010789
1118357,PHO LILY,2015-04-24T00:00:00.000,2015-12-01T00:00:00.000,5100 N BROADWAY,41.974645684,-87.659970179
1118356,Drawl Southern Cookhouse and Whiskey Room,2015-04-16T00:00:00.000,2015-12-01T00:00:00.000,2423 N CLARK ST,41.926266179,-87.640737713
1118355,THE RED LION LINCOLN SQUARE,2015-04-21T00:00:00.000,2015-12-01T00:00:00.000,4749-4753 N ROCKWELL ST,41.968154221,-87.69363812600001
1118354,BOURBON ON DIVISION,2015-05-26T00:00:00.000,2015-12-01T00:00:00.000,2050 W DIVISION ST,41.903263621,-87.67927827
1118353,BUTTERFLY SUSHI BAR and THAI CUISINE,2015-04-16T00:00:00.000,2015-12-01T00:00:00.000,1139-43 W GRAND AVE,41.890984178000004,-87.656121232
1118352,FROYO CHICAGO CAFE,2015-05-04T00:00:00.000,2015-12-01T00:00:00.000,3746 N SOUTHPORT AVE,41.950278522,-87.664253308
1118351,THE WINCHESTER,2015-04-29T00:00:00.000,2015-12-01T00:00:00.000,1001 N WINCHESTER AVE,41.899664185,-87.67578654799999
1118350,The Brazilian Bowl,2015-05-08T00:00:00.000,2015-12-01T00:00:00.000,3204 N BROADWAY,41.940219522,-87.64455219700001
1118349,Whisk Chicago,2015-07-01T00:00:00.000,2015-12-01T00:00:00.000,2018 W CHICAGO AVE,41.896006053,-87.67786193
1118348,mEAT on Chestnut,2015-04-27T00:00:00.000,2015-12-01T00:00:00.000,215 E CHESTNUT ST,41.898320984,-87.62122151700001
1118347,NANA / AJO,2015-04-20T00:00:00.000,2015-12-01T00:00:00.000,3267 S HALSTED ST,41.834421877,-87.64604730399999
1118345,CAFE BONHOMME,2015-05-15T00:00:00.000,2015-12-01T00:00:00.000,180 N WACKER DR,41.885243233000004,-87.637164794
1118344,Rockit Bar & Grill,2015-04-17T00:00:00.000,2015-12-01T00:00:00.000,22 W HUBBARD ST,41.890161366,-87.628849242
1118343,MUSIC BOX THEATRE,2015-04-22T00:00:00.000,2015-12-01T00:00:00.000,3733-3735 N SOUTHPORT AVE,41.949857259,-87.66394689100001
1118342,ALEX LA MICHOACANA,2015-06-05T00:00:00.000,2015-12-01T00:00:00.000,5420 W FULLERTON AVE,41.924141301,-87.761921421
1118341,TROY MEDITERRANEAN GRILL,2015-04-24T00:00:00.000,2015-12-01T00:00:00.000,2908 N BROADWAY,41.935164878,-87.64438454
1118340,HERITAGE OUTPOST,2015-05-08T00:00:00.000,2015-12-01T00:00:00.000,1325 W WILSON AVE,41.965205782,-87.663514242
1118339,TEDINO'S,2015-05-01T00:00:00.000,2015-12-01T00:00:00.000,5335 N SHERIDAN RD,41.979185399,-87.654911628
1118338,BISTRO GRAND,2015-05-11T00:00:00.000,2015-12-01T00:00:00.000,2362-64 N NEVA AVE,41.922875151999996,-87.80453333
1118337,THE GROWLING RABBIT A CAFE,2015-05-13T00:00:00.000,2015-12-01T00:00:00.000,6977-6981 N SHERIDAN RD,42.009028676999996,-87.661887296
1118336,THE SCOUT,2015-04-22T00:00:00.000,2015-12-01T00:00:00.000,1301 S WABASH AVE,41.865676543,-87.625649842
1118335,PALETERIA EL POTRILLO,2015-05-06T00:00:00.000,2015-12-01T00:00:00.000,8548 S COMMERCIAL AVE,41.739571671,-87.55161885700001
1118332,BELLY Q / URBAN BELLY II,2015-04-21T00:00:00.000,2015-12-01T00:00:00.000,1400 W RANDOLPH ST,41.884274449,-87.662433026
1118330,JOHNNY O'HAGAN'S,2015-04-24T00:00:00.000,2015-12-01T00:00:00.000,3374 N CLARK ST,41.943459755,-87.653693095
1118328,SOFI LLC,2015-05-06T00:00:00.000,2015-12-01T00:00:00.000,616 S DEARBORN ST,41.87423458,-87.62935644299999
1118327,GAUDI CAFE,2015-05-01T00:00:00.000,2015-12-01T00:00:00.000,1147 W GRAND AVE,41.890980342,-87.656459363
1118326,AVENUE TAVERN,2015-04-17T00:00:00.000,2015-12-01T00:00:00.000,2914-16 N BROADWAY,41.935358122,-87.64438916700001
1118283,FIESTA MEXICANA RESTAURANT,2015-05-13T00:00:00.000,2015-12-01T00:00:00.000,2423 N LINCOLN AVE,41.92603756,-87.649379085
1118282,KATHY DE'S,2015-06-25T00:00:00.000,2015-12-01T00:00:00.000,3642 S PARNELL AVE,41.827724963,-87.640085194
1118281,OYSY,2015-04-21T00:00:00.000,2015-12-01T00:00:00.000,50 E GRAND AVE,41.891805483,-87.62608937799999
1118280,Bombay Wraps,2015-04-29T00:00:00.000,2015-12-01T00:00:00.000,122 N WELLS ST,41.883812772,-87.634021928
1118279,PIZZA-METRO,2015-04-29T00:00:00.000,2015-12-01T00:00:00.000,1707 W DIVISION ST,41.903190531,-87.67029008700001
1118278,CONTE DI SAVOIA INC,2015-05-15T00:00:00.000,2015-12-01T00:00:00.000,1438 W TAYLOR ST,41.86942476,-87.663188797
1118277,QUE RICO RESTAURANT,2015-08-28T00:00:00.000,2015-12-01T00:00:00.000,2814 N SOUTHPORT AVE,41.932964217,-87.66372953
1118276,AZUCAR BAR & GRILL,2015-06-17T00:00:00.000,2015-12-01T00:00:00.000,2647 N KEDZIE AVE,41.929825516,-87.707223837
1118275,GHIRARDELLI CHOCOLATE SHOP & SODA FOUNTAIN,2015-04-22T00:00:00.000,2015-12-01T00:00:00.000,118 E PEARSON ST,41.897663686,-87.625221937
1118274,ARTISTS CAFE,2015-04-17T00:00:00.000,2015-12-01T00:00:00.000,1150 S WABASH AVE,41.867751467,-87.62597953
1118273,ARTISTS CAFE,2015-04-20T00:00:00.000,2015-12-01T00:00:00.000,412 S MICHIGAN AVE,41.87666158,-87.62442805200001
1118272,SUMU TOKYO RAMEN AND SUSHI,2015-04-16T00:00:00.000,2015-12-01T00:00:00.000,1131 W MADISON ST,41.881535752,-87.655580486
1118271,Hash,2015-05-28T00:00:00.000,2015-12-01T00:00:00.000,1357 N WESTERN AVE,41.906520743,-87.68697283
1118270,MELAO LATIN CUISINE INC.,2015-05-06T00:00:00.000,2015-12-01T00:00:00.000,3941 N LINCOLN AVE,41.953508711,-87.67813956299999
1118269,AGAMI JAPANESE RESTAURANT,2015-05-01T00:00:00.000,2015-12-01T00:00:00.000,4706-12 N BROADWAY,41.967350878000005,-87.658885489
1118268,COURTYARD BY MARRIOTT,2015-05-01T00:00:00.000,2015-12-01T00:00:00.000,165 E ONTARIO ST,41.893251246,-87.62279184399999
1118267,GALVIN'S PUBLIC HOUSE,2015-05-14T00:00:00.000,2015-12-01T00:00:00.000,5901 W LAWRENCE AVE,41.967574842,-87.774937634
1118266,HARRY CARAY'S RESTAURANT,2015-05-07T00:00:00.000,2015-12-01T00:00:00.000,33 W KINZIE ST,41.889125488000005,-87.62942248899999
1118265,MAMA MILANO,2015-04-20T00:00:00.000,2015-12-01T00:00:00.000,1419 N WELLS ST,41.908246419,-87.634473828
1118264,MILENORTH,2015-05-28T00:00:00.000,2015-12-01T00:00:00.000,166 E SUPERIOR ST,41.895865608,-87.623016544
1118251,GROUND CONTROL RESTAURANT LLC,2015-05-04T00:00:00.000,2015-12-01T00:00:00.000,3313-3315 W ARMITAGE AVE,41.917244598,-87.710844329
1118250,THE GALLERY CAFE,2015-05-18T00:00:00.000,2015-12-01T00:00:00.000,1760 W NORTH AVE,41.910671666,-87.672516933
1118249,LA FONTANELLA,2015-05-18T00:00:00.000,2015-12-01T00:00:00.000,2414 S OAKLEY AVE,41.847912784,-87.68322664
1118248,RUNA JAPANESE,2015-05-12T00:00:00.000,2015-12-01T00:00:00.000,2257 W NORTH AVE,41.910249567,-87.68463448700001
1118246,KOHAN JAPANESE RESTAURANT,2015-06-26T00:00:00.000,2015-12-01T00:00:00.000,730-32 W MAXWELL ST,41.864901572,-87.64629229100001
1118245,NIA,2015-06-30T00:00:00.000,2015-12-01T00:00:00.000,803 W RANDOLPH ST,41.884294811,-87.64757969600001
1118244,THE MATCHBOX,2015-04-20T00:00:00.000,2015-12-01T00:00:00.000,770 N MILWAUKEE AVE,41.895796244,-87.654953596
1118243,DAVIDS TEA,2015-06-03T00:00:00.000,2015-12-01T00:00:00.000,1645 N DAMEN AVE,41.91185069,-87.677348965
1118242,PERA TURKISH KITCHEN AND BAR,2015-04-22T00:00:00.000,2015-12-01T00:00:00.000,2833 N BROADWAY,41.933687744000004,-87.644454132
1118241,PING PONG,2015-05-19T00:00:00.000,2015-12-01T00:00:00.000,3322-3326 N BROADWAY,41.942623158,-87.644625365
1118240,WOOD,2015-06-02T00:00:00.000,2015-12-01T00:00:00.000,3335 N HALSTED ST,41.942819898,-87.64921416899999
1118238,THE BANDIT,2015-06-24T00:00:00.000,2015-12-01T00:00:00.000,841 W RANDOLPH ST,41.884271229,-87.649008724
1118237,KOKO'S MEDITERRANEAN GRILL,2015-05-08T00:00:00.000,2015-12-01T00:00:00.000,1760 W CHICAGO AVE,41.896102673,-87.67211595
1118236,KROLL'S SOUTH LOOP,2015-04-30T00:00:00.000,2015-12-01T00:00:00.000,1736 S MICHIGAN AVE,41.85799082,-87.624082876
1118235,CHEZ MOI,2015-05-07T00:00:00.000,2015-12-01T00:00:00.000,2100 N HALSTED ST,41.920082191,-87.648724715
1118234,The Bar on Buena,2015-06-22T00:00:00.000,2015-12-01T00:00:00.000,910 W BUENA AVE,41.958550898,-87.653520049
1118233,EINSTEIN BROS. BAGELS #3505,2015-05-18T00:00:00.000,2015-12-01T00:00:00.000,400 N DEARBORN ST,41.889269528,-87.629735331
1118232,AUGIE'S,2015-05-06T00:00:00.000,2015-12-01T00:00:00.000,1721 W WRIGHTWOOD AVE,41.928624995,-87.67161450299999
1118231,ALTIRO,2015-04-30T00:00:00.000,2015-12-01T00:00:00.000,2116 W ROSCOE ST,41.943287553000005,-87.68161181299999
1118227,THE OPTIMA CHICAGO,2015-04-28T00:00:00.000,2015-12-01T00:00:00.000,1252 N WELLS ST,41.905433008,-87.634680857
1118226,LOU MITCHELL'S,2015-05-01T00:00:00.000,2015-12-01T00:00:00.000,565 W JACKSON BLVD,41.877904219,-87.642194824
1118224,WEST EGG CAFE,2015-05-01T00:00:00.000,2015-12-01T00:00:00.000,620 N FAIRBANKS CT,41.893365397,-87.62042205700001
1118223,LAS REINAS,2015-06-17T00:00:00.000,2015-12-01T00:00:00.000,3001 N ASHLAND AVE,41.936097626999995,-87.66838426700001
1118222,"SHEESH MAHAL DHABA, INC.",2015-06-04T00:00:00.000,2015-12-01T00:00:00.000,6355 N MAPLEWOOD AVE,41.997467279,-87.69339032299999
1118221,BUTTERFLY SUSHI & THAI CUISINE ON CHICAGO AVE,2015-04-16T00:00:00.000,2015-12-01T00:00:00.000,1421 W CHICAGO AVE,41.896025027,-87.66327229299999
1118220,COZY NOODLES & RICE,2015-04-23T00:00:00.000,2015-12-01T00:00:00.000,3456 N SHEFFIELD AVE,41.945108104,-87.654411816
1118219,ESSENCE OF INDIA,2015-04-22T00:00:00.000,2015-12-01T00:00:00.000,4601 N LINCOLN AVE,41.964997093,-87.686013819
1118218,DINKEL'S BAKERY INC,2015-05-29T00:00:00.000,2015-12-01T00:00:00.000,3329 N LINCOLN AVE,41.942224376999995,-87.670270135
1118217,ELEVEN CITY DINER,2015-05-08T00:00:00.000,2015-12-01T00:00:00.000,1112 S WABASH AVE,41.868834105,-87.62600895
1118216,THE COFFEE STUDIO,2015-06-05T00:00:00.000,2015-12-01T00:00:00.000,5628 N CLARK ST,41.984384825,-87.669099314
1118215,LOTUS CAFE & BANH MI SANDWICHES,2015-06-24T00:00:00.000,2015-12-01T00:00:00.000,719 W MAXWELL ST,41.864687023,-87.645820964
1118214,NOSH AND BOOZE,2015-06-25T00:00:00.000,2015-12-01T00:00:00.000,838 W RANDOLPH ST,41.884492164,-87.648928043
1118213,CHICAGO GRIND,2015-06-12T00:00:00.000,2015-12-01T00:00:00.000,5256 N BROADWAY,41.977994211,-87.660061201
1118212,Chicago's Blarney Stone,2015-04-29T00:00:00.000,2015-12-01T00:00:00.000,3422-24 N SHEFFIELD AVE,41.944294897,-87.654386365
1118211,LE NOCTURNE,2015-04-29T00:00:00.000,2015-12-01T00:00:00.000,4810 N BROADWAY,41.969357482,-87.65982656899999
1118210,ROOTSTOCK WINE & BEER BAR,2015-06-02T00:00:00.000,2015-12-01T00:00:00.000,954 N CALIFORNIA AVE,41.899099711999995,-87.696933299
1118209,TOCCO RESTAURANT,2015-05-08T00:00:00.000,2015-12-01T00:00:00.000,1266 N MILWAUKEE AVE,41.904689828,-87.668781274
1118208,PAPA'S CACHE SABROSO INC,2015-05-05T00:00:00.000,2015-12-01T00:00:00.000,2517 W DIVISION ST,41.90287692,-87.69018293299999
1118207,INDIE CAFE,2015-05-01T00:00:00.000,2015-12-01T00:00:00.000,5951-5953 N BROADWAY,41.99052009,-87.66013590700001
1118206,LALO'S MEXICAN RESTAURANT,2015-05-01T00:00:00.000,2015-12-01T00:00:00.000,733 W MAXWELL ST,41.864681241999996,-87.646365856
1118205,TANUKI,2015-06-05T00:00:00.000,2015-12-01T00:00:00.000,3006 N SHEFFIELD AVE,41.936489034000004,-87.654136681
1118204,JIMMY JOHNS SANDWICH SHOPS,2015-06-18T00:00:00.000,2015-12-01T00:00:00.000,2029 W DIVISION ST,41.903059772,-87.67843725799999
1118203,SUBWAY,2015-05-07T00:00:00.000,2015-12-01T00:00:00.000,4771 N LINCOLN AVE,41.968506258000005,-87.688338055
1118202,MARSHFIELD URBAN GRILL,2015-06-22T00:00:00.000,2015-12-01T00:00:00.000,2417 N CLYBOURN AVE,41.925671304,-87.669841569
1118201,VINCENT,2015-04-27T00:00:00.000,2015-12-01T00:00:00.000,1475 W BALMORAL AVE,41.979744137,-87.66773759200001
1118200,FAIRWAYS,2015-06-03T00:00:00.000,2015-12-01T00:00:00.000,1139-1141 W ARMITAGE AVE,41.917944955,-87.656879143
1118199,THE LITTLE CORNER SNACK SHOP,2015-04-27T00:00:00.000,2015-12-01T00:00:00.000,5937 N BROADWAY,41.990108506999995,-87.660122157
1118198,VAPIANO,2015-04-17T00:00:00.000,2015-12-01T00:00:00.000,44 S WABASH AVE,41.880995997,-87.62632305
1118197,PARTS AND LABOR,2015-04-24T00:00:00.000,2015-12-01T00:00:00.000,2700 N MILWAUKEE AVE,41.930190941999996,-87.70947505
1118196,TONI' S PIZZA AND PASTA,2015-07-17T00:00:00.000,2015-12-01T00:00:00.000,455 N MILWAUKEE AVE,41.890245551999996,-87.645909365
1118195,BUENA VISTA RESTAURANT,2015-05-27T00:00:00.000,2015-12-01T00:00:00.000,3147 N BROADWAY,41.939057926,-87.644218751
1118194,FLO & SANTO,2015-04-17T00:00:00.000,2015-12-01T00:00:00.000,1310 S WABASH AVE,41.865399757,-87.62593557
1118193,WAKAMONO,2015-05-19T00:00:00.000,2015-12-01T00:00:00.000,3313-17 N BROADWAY,41.942313413,-87.644322456
1118192,TAPAS VALENCIA,2015-04-21T00:00:00.000,2015-12-01T00:00:00.000,1530 S STATE ST,41.86101824,-87.6274171
1118190,LULA CAFE,2015-06-04T00:00:00.000,2015-12-01T00:00:00.000,2537-2543 N KEDZIE BLVD,41.927653196,-87.707119009
1118188,RAPIDITO,2015-05-05T00:00:00.000,2015-12-01T00:00:00.000,1855 W DIVERSEY PKWY,41.932214179,-87.67498720100001
1118187,MM.QUE RICO,2015-10-27T00:00:00.000,2015-12-01T00:00:00.000,2301 W ROSCOE ST,41.943015178,-87.685786943
1118186,MFK,2015-04-29T00:00:00.000,2015-12-01T00:00:00.000,432 W DIVERSEY PKWY,41.932994760999996,-87.640640476
1118113,BILLY GOAT TAVERN,2015-04-17T00:00:00.000,2015-12-01T00:00:00.000,330 S WELLS ST,41.877367762,-87.633853567
1118104,THE WINDSOR,2015-04-23T00:00:00.000,2015-12-01T00:00:00.000,4530 N MILWAUKEE AVE,41.963158817,-87.75684243200001
1118103,A BAKER'S TALE,2015-05-06T00:00:00.000,2015-12-01T00:00:00.000,2127 W DIVISION ST,41.903018691,-87.680803074
1118100,SANTORINI,2015-05-21T00:00:00.000,2015-12-01T00:00:00.000,138 S HALSTED ST,41.879277914,-87.647429296
1118099,EXPRESSION LAVAZZA,2015-04-23T00:00:00.000,2015-12-01T00:00:00.000,140 E WALTON PL,41.900118457,-87.623980519
1118098,Falafel & Grill,2015-04-24T00:00:00.000,2015-12-01T00:00:00.000,1317 N MILWAUKEE AVE,41.905705628,-87.66992733
1118097,MOM'S OLD RECIPE,2015-05-07T00:00:00.000,2015-12-01T00:00:00.000,5760 N MILWAUKEE AVE,41.986146821999995,-87.77748161299999
1118096,O'CALLAGHAN'S,2015-04-29T00:00:00.000,2015-12-01T00:00:00.000,29 W HUBBARD ST,41.889937519,-87.629092175
1118092,TALAY,2015-05-07T00:00:00.000,2015-12-01T00:00:00.000,1222 W MADISON ST,41.881709328,-87.658067215
1118090,GUERRERO'S TACOS AND PIZZA,2015-05-19T00:00:00.000,2015-12-01T00:00:00.000,2534 W DIVISION ST,41.903090626,-87.690785865
1118089,LATIN AMERICAN REST & LOUNGE,2015-05-19T00:00:00.000,2015-12-01T00:00:00.000,2743 W DIVISION ST,41.90282133,-87.696143299
1118088,THE MARQ,2015-04-30T00:00:00.000,2015-12-01T00:00:00.000,60 W ADAMS ST,41.879535234,-87.630024211
1118087,OUTPUT,2015-05-08T00:00:00.000,2015-12-01T00:00:00.000,1758 W GRAND AVE,41.891013897,-87.67198480299999
1118070,LOCKDOWN,2015-04-17T00:00:00.000,2015-12-01T00:00:00.000,1022 N WESTERN AVE,41.900177419,-87.68710513399999
1118069,SCOFFLAW,2015-05-20T00:00:00.000,2015-12-01T00:00:00.000,3201-3203 W ARMITAGE AVE,41.917291496,-87.707051601
1118068,CAFE SUSHI-WELLS,2015-07-17T00:00:00.000,2015-12-01T00:00:00.000,1342 N WELLS ST,41.906926209,-87.63472978200001
1118066,TINY,2015-06-23T00:00:00.000,2015-12-01T00:00:00.000,4352 N LEAVITT ST,41.96112142,-87.683968625
1118065,CAFE ZIPO,2015-04-21T00:00:00.000,2015-12-01T00:00:00.000,5645 N LINCOLN AVE,41.984079929,-87.696491825
1118064,TAXIM,2015-04-17T00:00:00.000,2015-12-01T00:00:00.000,1558 N MILWAUKEE AVE,41.909738341,-87.676692655
1118063,JIMMY GREEN'S,2015-05-01T00:00:00.000,2015-12-01T00:00:00.000,823-825 S STATE ST,41.871487726,-87.627369643
1118062,"TIPAROS THAI RESTAURANT , INC.",2015-05-04T00:00:00.000,2015-12-01T00:00:00.000,1540 N CLARK ST,41.910610372,-87.63179897200001
1118061,26TH STREET SUGAR SHACK,2015-04-24T00:00:00.000,2015-12-01T00:00:00.000,630 W 26TH ST,41.845486248,-87.64283697299999
1118060,COCO PAZZO CAFE,2015-04-17T00:00:00.000,2015-12-01T00:00:00.000,212 E OHIO ST,41.892678418,-87.62211888200001
1118059,COCO PAZZO CAFE,2015-04-20T00:00:00.000,2015-12-01T00:00:00.000,636 N ST CLAIR ST,41.893613919,-87.62287233200001
1118057,BLACKSTONE HOTEL,2015-04-21T00:00:00.000,2015-12-01T00:00:00.000,636-638 S MICHIGAN AVE,41.873659257,-87.62435949799999
1118056,POTBELLY SANDWICH WORKS,2015-04-28T00:00:00.000,2015-12-01T00:00:00.000,57 E CHICAGO AVE,41.896599125,-87.625990339
1118055,POTBELLY SANDWICH WORKS,2015-04-28T00:00:00.000,2015-12-01T00:00:00.000,200 S MICHIGAN AVE,41.879489329,-87.624498125
1118054,POTBELLY SANDWICH WORKS,2015-04-28T00:00:00.000,2015-12-01T00:00:00.000,5304 N CLARK ST,41.978205263,-87.66849069
1118053,FRIENDS SUSHI,2015-04-17T00:00:00.000,2015-12-01T00:00:00.000,710 N RUSH ST,41.89532082,-87.625620099
1118052,MY THAI - TAKUMI RESTAURANT,2015-04-21T00:00:00.000,2015-12-01T00:00:00.000,555 W MADISON ST,41.881737516,-87.641808025
1118050,BANH MI BA GET,2015-05-15T00:00:00.000,2015-12-01T00:00:00.000,2735 N MILWAUKEE AVE,41.930969088000005,-87.710286322
1118049,BANH MI BA GET,2015-05-15T00:00:00.000,2015-12-01T00:00:00.000,3548 N SOUTHPORT AVE,41.946699216,-87.664152637
1118046,BAR BISCAY,2015-05-06T00:00:00.000,2015-12-01T00:00:00.000,1450 W CHICAGO AVE,41.896227645,-87.664435179
1118043,BANH MI BA GET,2015-05-15T00:00:00.000,2015-12-01T00:00:00.000,3141 N BROADWAY,41.938852023,-87.644211281
1118042,BANH MI BA GET,2015-05-15T00:00:00.000,2015-12-01T00:00:00.000,2057W W ROSCOE ST,41.943080263,-87.680728428
1118041,CASA YARI,2015-05-18T00:00:00.000,2015-12-01T00:00:00.000,3268 W FULLERTON AVE,41.924796325,-87.710120679
1118040,HOLIDAY CLUB,2015-05-18T00:00:00.000,2015-12-01T00:00:00.000,4000 N SHERIDAN RD,41.954532689000004,-87.654693025
1118039,THE MAIDEN VOYAGE CAFE,2015-05-12T00:00:00.000,2015-12-01T00:00:00.000,1636 W MONTROSE AVE,41.961680924,-87.670761627
